Order ID,Order Date,Date Key,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Quantity,Discount,Profit,Order Year,Order Month,Profit Margin,Discount Category
APJ-2021-100818,2021-05-31,20210531,Australia,Sydney,Apj,Anz,Tesco,1059,Retail,Strategic,Support,173.488,7,0.2,54.215,2021,5,0.3125,Low
APJ-2021-100818,2021-05-31,20210531,Australia,Sydney,Apj,Anz,Tesco,1059,Retail,Strategic,Saas Connector Pack,51.56,2,0.6,-61.872,2021,5,-1.2,High
APJ-2021-100818,2021-05-31,20210531,Australia,Sydney,Apj,Anz,Tesco,1059,Retail,Strategic,Contactmatcher,3.564,3,0.8,-6.237,2021,5,-1.75,High
APJ-2020-126193,2020-09-07,20200907,Australia,Geelong,Apj,Anz,Engie,1062,Energy,Smb,Storage,13.16,5,0.2,4.1125,2020,9,0.3125,Low
APJ-2020-126193,2020-09-07,20200907,Australia,Geelong,Apj,Anz,Engie,1062,Energy,Smb,Contactmatcher,3.828,3,0.8,-6.5076,2020,9,-1.7000000000000002,High
APJ-2020-126193,2020-09-07,20200907,Australia,Geelong,Apj,Anz,Engie,1062,Energy,Smb,Contactmatcher,304.99,5,0.8,-533.7325,2020,9,-1.7499999999999998,High
APJ-2023-150504,2023-11-07,20231107,Japan,Aichi,Apj,Japn,Apple,1008,Tech,Smb,Marketing Suite - Gold,18.16,2,0.2,1.816,2023,11,0.1,Low
EMEA-2021-158351,2021-06-20,20210620,France,Paris,Emea,Eu-West,Nestle,1089,Consumer Products,Enterprise,Data Smasher,319.984,2,0.2,91.9954,2021,6,0.28750000000000003,Low
AMER-2020-122679,2020-07-22,20200722,United States,New York City,Amer,Namer,Royal Dutch Shell,1031,Energy,Enterprise,Chatbot Plugin,19.68,6,0.0,6.4944,2020,7,0.33,No Discount
APJ-2022-164770,2022-12-03,20221203,Japan,Tokyo,Apj,Japn,Bnp Paribas,1065,Finance,Strategic,Marketing Suite,781.864,10,0.32,-137.976,2022,12,-0.1764705882352941,Medium
APJ-2022-164770,2022-12-03,20221203,Japan,Tokyo,Apj,Japn,Bnp Paribas,1065,Finance,Strategic,Support,30.816,9,0.2,9.63,2022,12,0.31250000000000006,Low
EMEA-2023-130505,2023-10-13,20231013,Iceland,Reykjavík,Emea,Eu-West,Walgreens,1095,Retail,Smb,Contactmatcher,673.344,3,0.3,-76.9536,2023,10,-0.11428571428571427,Medium
AMER-2023-125213,2023-12-12,20231212,Argentina,Mendoza,Amer,Latam,Allianz,1080,Finance,Strategic,Storage,6.54,3,0.0,2.1582,2023,12,0.32999999999999996,No Discount
EMEA-2021-156566,2021-10-01,20211001,Belgium,Brussels,Emea,Eu-West,Kroger,1057,Retail,Smb,Site Analytics,572.8,2,0.2,50.12,2021,10,0.08750000000000001,Low
EMEA-2022-102232,2022-08-06,20220806,Portugal,Porto,Emea,Eu-West,Samsung Electronics,1015,Tech,Strategic,Chatbot Plugin,197.05,7,0.0,59.115,2022,8,0.3,No Discount
AMER-2023-111738,2023-01-04,20230104,United States,Los Angeles,Amer,Namer,Lukoil,1044,Energy,Smb,Contactmatcher,2022.272,8,0.2,682.5168,2023,1,0.3375,Low
AMER-2023-111738,2023-01-04,20230104,United States,Los Angeles,Amer,Namer,Lukoil,1044,Energy,Smb,Chatbot Plugin,9.12,3,0.0,3.1008,2023,1,0.34,No Discount
APJ-2023-163188,2023-11-08,20231108,Singapore,Singapore,Apj,Apac,Chevron,1017,Energy,Smb,Contactmatcher,38.16,9,0.0,19.08,2023,11,0.5,No Discount
APJ-2022-105207,2022-01-03,20220103,Singapore,Singapore,Apj,Apac,Bnp Paribas,1065,Finance,Strategic,Contactmatcher,1592.85,7,0.0,350.427,2022,1,0.22000000000000003,No Discount
APJ-2022-105207,2022-01-03,20220103,Singapore,Singapore,Apj,Apac,Bnp Paribas,1065,Finance,Strategic,Contactmatcher,11.88,2,0.0,5.346,2022,1,0.44999999999999996,No Discount
AMER-2022-123610,2022-05-13,20220513,United States,Yonkers,Amer,Namer,Allianz,1080,Finance,Smb,Data Smasher,120.0,6,0.0,46.8,2022,5,0.38999999999999996,No Discount
AMER-2022-123610,2022-05-13,20220513,United States,Yonkers,Amer,Namer,Allianz,1080,Finance,Smb,Oneview,8.67,1,0.0,2.3409,2022,5,0.27,No Discount
APJ-2023-118213,2023-11-06,20231106,India,Kolkata,Apj,Ind,Airbus,1030,Manufacturing,Enterprise,Support,4.41,1,0.0,2.0286,2023,11,0.45999999999999996,No Discount
APJ-2023-118213,2023-11-06,20231106,India,Kolkata,Apj,Ind,Airbus,1030,Manufacturing,Enterprise,Support,167.94,3,0.0,82.2906,2023,11,0.49,No Discount
APJ-2023-118213,2023-11-06,20231106,India,Kolkata,Apj,Ind,Airbus,1030,Manufacturing,Enterprise,Support,67.8,10,0.0,31.188,2023,11,0.46,No Discount
EMEA-2022-149237,2022-05-27,20220527,Italy,Milan,Emea,Eu,Volkswagen,1046,Manufacturing,Smb,Saas Connector Pack,26.94,3,0.0,11.3148,2022,5,0.42,No Discount
AMER-2021-158589,2021-11-20,20211120,United States,Los Angeles,Amer,Namer,At&T,1010,Communications,Smb,Saas Connector Pack,32.04,3,0.0,8.01,2021,11,0.25,No Discount
EMEA-2022-101329,2022-04-23,20220423,United Kingdom,Manchester,Emea,Ukir,Anthem,1029,Healthcare,Smb,Chatbot Plugin,32.13,9,0.0,8.3538,2022,4,0.25999999999999995,No Discount
EMEA-2022-101329,2022-04-23,20220423,United Kingdom,Manchester,Emea,Ukir,Anthem,1029,Healthcare,Smb,Chatbot Plugin,2.88,1,0.0,0.8064,2022,4,0.28,No Discount
EMEA-2022-113607,2022-10-15,20221015,United Kingdom,London,Emea,Ukir,Allstate,1003,Finance,Strategic,Site Analytics,1091.93,7,0.0,272.9825,2022,10,0.25,No Discount
EMEA-2022-113607,2022-10-15,20221015,United Kingdom,London,Emea,Ukir,Allstate,1003,Finance,Strategic,Support,111.96,2,0.0,54.8604,2022,10,0.49,No Discount
AMER-2020-149104,2020-04-05,20200405,Brazil,Rio De Janeiro,Amer,Latam,Mondelez International,1067,Consumer Products,Smb,Chatbot Plugin,26.7,2,0.0,7.476,2020,4,0.28,No Discount
AMER-2020-149104,2020-04-05,20200405,Brazil,Rio De Janeiro,Amer,Latam,Mondelez International,1067,Consumer Products,Smb,Contactmatcher,40.2,5,0.0,18.09,2020,4,0.44999999999999996,No Discount
AMER-2020-149104,2020-04-05,20200405,Brazil,Rio De Janeiro,Amer,Latam,Mondelez International,1067,Consumer Products,Smb,Chatbot Plugin,13.89,3,0.0,4.5837,2020,4,0.33,No Discount
AMER-2020-149104,2020-04-05,20200405,Brazil,Rio De Janeiro,Amer,Latam,Mondelez International,1067,Consumer Products,Smb,Marketing Suite - Gold,689.82,6,0.0,20.6946,2020,4,0.03,No Discount
EMEA-2022-105263,2022-08-07,20220807,United Kingdom,London,Emea,Ukir,Conocophillips,1024,Energy,Smb,Chatbot Plugin,38.34,9,0.0,15.7194,2022,8,0.41,No Discount
APJ-2020-130575,2020-12-14,20201214,Australia,Sydney,Apj,Anz,Hsbc Holdings,1070,Finance,Strategic,Contactmatcher,9.264,3,0.8,-13.896,2020,12,-1.5000000000000002,High
APJ-2023-142461,2023-05-31,20230531,Japan,Aichi,Apj,Japn,Ford Motor,1009,Manufacturing,Smb,Marketing Suite,204.6664,1,0.32,-6.0196,2023,5,-0.02941176470588235,Medium
EMEA-2022-125220,2022-10-15,20221015,Italy,Venice,Emea,Eu,Valero Energy,1093,Energy,Smb,Data Smasher,1649.75,5,0.0,544.4175,2022,10,0.33,No Discount
EMEA-2020-100293,2020-03-14,20200314,Germany,Berlin,Emea,Eu-West,Morgan Stanley,1068,Finance,Enterprise,Support,91.056,6,0.2,31.8696,2020,3,0.35,Low
APJ-2020-154165,2020-02-18,20200218,Australia,Sydney,Apj,Anz,Goldman Sachs Group,1042,Finance,Smb,Chatbot Plugin,54.208,14,0.2,8.8088,2020,2,0.1625,Low
AMER-2021-123939,2021-08-24,20210824,Mexico,Guadalajara,Amer,Latam,Marathon Petroleum,1061,Energy,Smb,Site Analytics,26.982,3,0.4,4.0473,2021,8,0.15,Medium
AMER-2021-123939,2021-08-24,20210824,Mexico,Guadalajara,Amer,Latam,Marathon Petroleum,1061,Energy,Smb,Financehub,6.912,3,0.2,2.5056,2021,8,0.3625,Low
AMER-2021-123939,2021-08-24,20210824,Mexico,Guadalajara,Amer,Latam,Marathon Petroleum,1061,Energy,Smb,Marketing Suite - Gold,435.504,3,0.2,48.9942,2021,8,0.11249999999999999,Low
AMER-2023-104451,2023-05-09,20230509,United States,Los Angeles,Amer,Namer,Hsbc Holdings,1070,Finance,Smb,Oneview,81.08,4,0.0,22.7024,2023,5,0.28,No Discount
AMER-2022-101189,2022-02-04,20220204,United States,New York City,Amer,Namer,Royal Dutch Shell,1031,Energy,Strategic,Marketing Suite - Gold,93.02,2,0.0,3.7208,2022,2,0.04,No Discount
APJ-2020-169446,2020-12-19,20201219,Australia,Sydney,Apj,Anz,Nissan Motor,1098,Transportation,Smb,Site Analytics,323.976,3,0.2,36.4473,2020,12,0.11249999999999999,Low
APJ-2020-169446,2020-12-19,20201219,Australia,Sydney,Apj,Anz,Nissan Motor,1098,Transportation,Smb,Support,15.552,3,0.2,5.4432,2020,12,0.35000000000000003,Low
APJ-2020-169446,2020-12-19,20201219,Australia,Sydney,Apj,Anz,Nissan Motor,1098,Transportation,Smb,Marketing Suite - Gold,32.592,3,0.2,-7.7406,2020,12,-0.2375,Low
AMER-2023-156958,2023-12-06,20231206,Canada,Toronto,Amer,Namer,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Contactmatcher,83.92,5,0.2,29.372,2023,12,0.35,Low
AMER-2023-156958,2023-12-06,20231206,Canada,Toronto,Amer,Namer,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Saas Connector Pack,199.9,5,0.0,39.98,2023,12,0.19999999999999998,No Discount
AMER-2023-156958,2023-12-06,20231206,Canada,Toronto,Amer,Namer,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Site Analytics,31.176,3,0.2,-7.0146,2023,12,-0.225,Low
AMER-2023-156958,2023-12-06,20231206,Canada,Toronto,Amer,Namer,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Contactmatcher,172.752,6,0.2,60.4632,2023,12,0.35,Low
AMER-2023-156958,2023-12-06,20231206,Canada,Toronto,Amer,Namer,J.P. Morgan Chase & Co.,1054,Finance,Enterprise,Contactmatcher,9.296,2,0.2,3.0212,2023,12,0.325,Low
APJ-2023-101637,2023-03-25,20230325,Japan,Saitama,Apj,Japn,Samsung Electronics,1015,Tech,Strategic,Marketing Suite - Gold,12.768,2,0.2,0.9576,2023,3,0.075,Low
AMER-2023-111759,2023-07-09,20230709,Canada,Toronto,Amer,Namer,Kroger,1057,Retail,Enterprise,Support,52.76,2,0.0,24.2696,2023,7,0.46,No Discount
APJ-2023-102729,2023-10-27,20231027,Japan,Aichi,Apj,Japn,Honhai Precision Industry,1033,Tech,Enterprise,Marketing Suite - Gold,55.616,2,0.2,5.5616,2023,10,0.1,Low
EMEA-2022-116596,2022-10-28,20221028,United Kingdom,London,Emea,Ukir,Pfizer,1074,Healthcare,Smb,Financehub,427.644,14,0.1,80.7772,2022,10,0.18888888888888888,Low
EMEA-2022-116596,2022-10-28,20221028,United Kingdom,London,Emea,Ukir,Pfizer,1074,Healthcare,Smb,Storage,40.67,7,0.0,12.6077,2022,10,0.31,No Discount
EMEA-2022-116596,2022-10-28,20221028,United Kingdom,London,Emea,Ukir,Pfizer,1074,Healthcare,Smb,Marketing Suite - Gold,33.48,2,0.0,1.3392,2022,10,0.04,No Discount
EMEA-2022-116596,2022-10-28,20221028,United Kingdom,London,Emea,Ukir,Pfizer,1074,Healthcare,Smb,Contactmatcher,9.728,2,0.2,3.2832,2022,10,0.3375,Low
APJ-2023-124191,2023-06-13,20230613,Australia,Sydney,Apj,Anz,Honda Motor,1045,Manufacturing,Smb,Saas Connector Pack,8.856,3,0.6,-6.8634,2023,6,-0.775,High
AMER-2022-148747,2022-09-26,20220926,United States,Los Angeles,Amer,Namer,Caterpillar,1016,Manufacturing,Strategic,Marketing Suite,477.666,2,0.15,84.294,2022,9,0.1764705882352941,Low
EMEA-2023-169488,2023-09-08,20230908,Norway,Oslo,Emea,Nor,Comcast,1022,Communications,Smb,Support,16.9,5,0.0,7.774,2023,9,0.46,No Discount
EMEA-2023-169488,2023-09-08,20230908,Norway,Oslo,Emea,Nor,Comcast,1022,Communications,Smb,Support,39.96,2,0.0,18.7812,2023,9,0.47,No Discount
AMER-2021-135727,2021-05-11,20210511,Chile,Santiago,Amer,Latam,Abbott Laboratories,1001,Healthcare,Enterprise,Financehub,191.968,7,0.2,16.7972,2021,5,0.08750000000000001,Low
APJ-2021-135251,2021-08-06,20210806,Japan,Tokyo,Apj,Japn,Nestle,1089,Consumer Products,Strategic,Financehub,35.52,3,0.2,13.32,2021,8,0.375,Low
APJ-2021-135251,2021-08-06,20210806,Japan,Tokyo,Apj,Japn,Nestle,1089,Consumer Products,Strategic,Contactmatcher,6.23,5,0.8,-9.6565,2021,8,-1.5499999999999998,High
APJ-2021-135251,2021-08-06,20210806,Japan,Tokyo,Apj,Japn,Nestle,1089,Consumer Products,Strategic,Support,56.704,2,0.2,19.1376,2021,8,0.33749999999999997,Low
APJ-2021-135251,2021-08-06,20210806,Japan,Tokyo,Apj,Japn,Nestle,1089,Consumer Products,Strategic,Marketing Suite,369.1992,3,0.32,-114.0174,2021,8,-0.30882352941176466,Medium
APJ-2020-166590,2020-10-29,20201029,India,Bangalore,Apj,Ind,Berkshire Hathaway,1012,Finance,Strategic,Data Smasher,1.98,2,0.0,0.891,2020,10,0.45,No Discount
APJ-2020-166590,2020-10-29,20201029,India,Bangalore,Apj,Ind,Berkshire Hathaway,1012,Finance,Strategic,Support,75.88,2,0.0,35.6636,2020,10,0.4700000000000001,No Discount
EMEA-2022-131744,2022-06-19,20220619,France,Paris,Emea,Eu-West,Tyson Foods,1088,Consumer Products,Strategic,Support,6.848,2,0.2,2.14,2022,6,0.3125,Low
EMEA-2022-131744,2022-06-19,20220619,France,Paris,Emea,Eu-West,Tyson Foods,1088,Consumer Products,Strategic,Contactmatcher,4.626,2,0.7,-3.855,2022,6,-0.8333333333333333,High
EMEA-2022-131744,2022-06-19,20220619,France,Paris,Emea,Eu-West,Tyson Foods,1088,Consumer Products,Strategic,Oneview,453.6,3,0.2,90.72,2022,6,0.19999999999999998,Low
AMER-2021-160864,2021-05-03,20210503,United States,Chicago,Amer,Namer,Samsung Electronics,1015,Tech,Enterprise,Contactmatcher,13.848,3,0.2,5.193,2021,5,0.37499999999999994,Low
EMEA-2021-147690,2021-11-10,20211110,France,Paris,Emea,Eu-West,Conocophillips,1024,Energy,Smb,Marketing Suite - Gold,577.584,6,0.2,43.3188,2021,11,0.07500000000000001,Low
EMEA-2021-163923,2021-05-30,20210530,Spain,Seville,Emea,Eu-West,Trafigura Group,1100,Finance,Enterprise,Data Smasher,151.96,4,0.0,36.4704,2021,5,0.23999999999999996,No Discount
EMEA-2022-125724,2022-09-23,20220923,Russia,St Petersburg,Emea,Eu-East,Sony,1028,Tech,Strategic,Saas Connector Pack,68.432,7,0.2,8.554,2022,9,0.125,Low
AMER-2021-111612,2021-11-28,20211128,Mexico,Mexico City,Amer,Latam,Pepsico,1073,Consumer Products,Smb,Saas Connector Pack,71.12,5,0.2,9.779,2021,11,0.13749999999999998,Low
AMER-2021-111612,2021-11-28,20211128,Mexico,Mexico City,Amer,Latam,Pepsico,1073,Consumer Products,Smb,Storage,3.008,2,0.2,0.564,2021,11,0.18749999999999997,Low
EMEA-2021-156853,2021-12-03,20211203,Greece,Thessaloniki,Emea,Eu-East,Pfizer,1074,Healthcare,Enterprise,Support,184.66,7,0.0,84.9436,2021,12,0.46,No Discount
APJ-2020-103086,2020-10-17,20201017,Japan,Tokyo,Apj,Japn,Sony,1028,Tech,Smb,Saas Connector Pack,5.312,2,0.6,-1.5936,2020,10,-0.3,High
AMER-2022-129280,2022-05-04,20220504,Mexico,Monterrey,Amer,Latam,General Electric,1040,Finance,Smb,Data Smasher,132.52,5,0.2,34.7865,2022,5,0.26249999999999996,Low
AMER-2022-129280,2022-05-04,20220504,Mexico,Monterrey,Amer,Latam,General Electric,1040,Finance,Smb,Marketing Suite - Gold,195.64,5,0.2,-44.019,2022,5,-0.225,Low
AMER-2022-129280,2022-05-04,20220504,Mexico,Monterrey,Amer,Latam,General Electric,1040,Finance,Smb,Saas Connector Pack,51.968,2,0.2,10.3936,2022,5,0.19999999999999998,Low
AMER-2022-129280,2022-05-04,20220504,Mexico,Monterrey,Amer,Latam,General Electric,1040,Finance,Smb,Data Smasher,431.976,3,0.2,-75.5958,2022,5,-0.175,Low
AMER-2022-129280,2022-05-04,20220504,Mexico,Monterrey,Amer,Latam,General Electric,1040,Finance,Smb,Big Ol Database,224.937,3,0.7,-164.9538,2022,5,-0.7333333333333333,High
AMER-2022-129280,2022-05-04,20220504,Mexico,Monterrey,Amer,Latam,General Electric,1040,Finance,Smb,Financehub,6.0,2,0.2,2.1,2022,5,0.35000000000000003,Low
AMER-2021-161242,2021-06-01,20210601,United States,New York City,Amer,Namer,Airbus,1030,Manufacturing,Enterprise,Support,11.76,2,0.0,5.7624,2021,6,0.49000000000000005,No Discount
EMEA-2020-130428,2020-03-31,20200331,Germany,Cologne,Emea,Eu-West,Itochu,1032,Finance,Smb,Financehub,1125.488,7,0.2,98.4802,2020,3,0.0875,Low
EMEA-2020-130428,2020-03-31,20200331,Germany,Cologne,Emea,Eu-West,Itochu,1032,Finance,Smb,Contactmatcher,12.645,5,0.7,-10.116,2020,3,-0.8,High
EMEA-2020-130428,2020-03-31,20200331,Germany,Cologne,Emea,Eu-West,Itochu,1032,Finance,Smb,Chatbot Plugin,4.032,2,0.2,1.0584,2020,3,0.2625,Low
AMER-2023-104388,2023-07-06,20230706,Costa Rica,San José,Amer,Latam,Procter & Gamble,1077,Consumer Products,Strategic,Site Analytics,79.96,4,0.0,22.3888,2023,7,0.28,No Discount
AMER-2021-113131,2021-09-24,20210924,Mexico,Mexico City,Amer,Latam,Gazprom,1027,Energy,Smb,Contactmatcher,6.732,6,0.7,-4.488,2021,9,-0.6666666666666667,High
AMER-2021-113131,2021-09-24,20210924,Mexico,Mexico City,Amer,Latam,Gazprom,1027,Energy,Smb,Marketing Suite - Gold,33.568,2,0.2,1.6784,2021,9,0.05,Low
AMER-2021-113131,2021-09-24,20210924,Mexico,Mexico City,Amer,Latam,Gazprom,1027,Energy,Smb,Saas Connector Pack - Gold,15.84,2,0.2,5.544,2021,9,0.35,Low
AMER-2021-113131,2021-09-24,20210924,Mexico,Mexico City,Amer,Latam,Gazprom,1027,Energy,Smb,Financehub,24.424,1,0.2,7.9378,2021,9,0.325,Low
AMER-2021-113131,2021-09-24,20210924,Mexico,Mexico City,Amer,Latam,Gazprom,1027,Energy,Smb,Chatbot Plugin,17.12,5,0.2,1.926,2021,9,0.11249999999999999,Low
AMER-2021-148495,2021-08-13,20210813,United States,Phoenix,Amer,Namer,Costco Wholesale,1025,Retail,Smb,Saas Connector Pack,31.56,3,0.0,10.4148,2021,8,0.33,No Discount
APJ-2021-143147,2021-05-26,20210526,Japan,Osaka,Apj,Japn,Bank Of America Corp.,1011,Finance,Smb,Financehub,105.686,1,0.3,-28.6862,2021,5,-0.2714285714285714,Medium
APJ-2021-143147,2021-05-26,20210526,Japan,Osaka,Apj,Japn,Bank Of America Corp.,1011,Finance,Smb,Big Ol Database,399.54,2,0.4,-79.908,2021,5,-0.19999999999999998,Medium
APJ-2021-143147,2021-05-26,20210526,Japan,Osaka,Apj,Japn,Bank Of America Corp.,1011,Finance,Smb,Financehub,104.93,5,0.3,-4.497,2021,5,-0.04285714285714285,Medium
EMEA-2023-152975,2023-09-15,20230915,United Kingdom,London,Emea,Ukir,Walgreens,1095,Retail,Enterprise,Site Analytics,1079.85,3,0.0,323.955,2023,9,0.3,No Discount
EMEA-2023-152975,2023-09-15,20230915,United Kingdom,London,Emea,Ukir,Walgreens,1095,Retail,Enterprise,Marketing Suite - Gold,70.98,1,0.0,3.549,2023,9,0.049999999999999996,No Discount
EMEA-2023-152975,2023-09-15,20230915,United Kingdom,London,Emea,Ukir,Walgreens,1095,Retail,Enterprise,Chatbot Plugin,29.95,5,0.0,8.6855,2023,9,0.29,No Discount
EMEA-2023-152975,2023-09-15,20230915,United Kingdom,London,Emea,Ukir,Walgreens,1095,Retail,Enterprise,Financehub,589.41,5,0.1,-6.549,2023,9,-0.011111111111111112,Low
EMEA-2022-107475,2022-06-08,20220608,France,Paris,Emea,Eu-West,Mckesson,1063,Consumer Products,Enterprise,Storage,9.648,6,0.2,3.4974,2022,6,0.3625,Low
EMEA-2023-116127,2023-06-26,20230626,United Kingdom,London,Emea,Ukir,Bnp Paribas,1065,Finance,Smb,Marketing Suite,400.784,1,0.2,-5.0098,2023,6,-0.0125,Low
AMER-2023-132584,2023-08-27,20230827,Brazil,São Paulo,Amer,Latam,Marathon Petroleum,1061,Energy,Enterprise,Marketing Suite - Gold,53.72,4,0.0,13.9672,2023,8,0.26,No Discount
EMEA-2022-160598,2022-08-27,20220827,Germany,Hamburg,Emea,Eu-West,Lukoil,1044,Energy,Strategic,Support,31.008,1,0.2,11.2404,2022,8,0.3625,Low
AMER-2022-108630,2022-11-19,20221119,United States,Columbus,Amer,Namer,Valero Energy,1093,Energy,Smb,Contactmatcher,61.12,5,0.2,22.156,2022,11,0.3625,Low
APJ-2023-129203,2023-04-18,20230418,Australia,Sydney,Apj,Anz,Bnp Paribas,1065,Finance,Strategic,Marketing Suite - Gold,195.136,4,0.2,-43.9056,2023,4,-0.225,Low
APJ-2023-110940,2023-07-24,20230724,Australia,Brisbane,Apj,Anz,Allianz,1080,Finance,Smb,Chatbot Plugin,121.536,4,0.2,15.192,2023,7,0.125,Low
APJ-2020-119172,2020-05-11,20200511,Australia,Sydney,Apj,Anz,Pfizer,1074,Healthcare,Enterprise,Support,17.472,3,0.2,5.6784,2020,5,0.32499999999999996,Low
APJ-2020-119172,2020-05-11,20200511,Australia,Sydney,Apj,Anz,Pfizer,1074,Healthcare,Enterprise,Contactmatcher,104.58,9,0.8,-172.557,2020,5,-1.65,High
APJ-2022-105452,2022-07-29,20220729,Japan,Osaka,Apj,Japn,Banco Santander,1101,Finance,Enterprise,Saas Connector Pack,24.7,5,0.6,-9.88,2022,7,-0.4,High
APJ-2022-105452,2022-07-29,20220729,Japan,Osaka,Apj,Japn,Banco Santander,1101,Finance,Enterprise,Saas Connector Pack,302.72,5,0.6,-378.4,2022,7,-1.2499999999999998,High
EMEA-2023-108931,2023-09-15,20230915,United Kingdom,London,Emea,Ukir,Walmart,1096,Retail,Smb,Support,8.56,2,0.0,3.852,2023,9,0.44999999999999996,No Discount
EMEA-2023-108931,2023-09-15,20230915,United Kingdom,London,Emea,Ukir,Walmart,1096,Retail,Smb,Support,11.56,2,0.0,5.6644,2023,9,0.48999999999999994,No Discount
AMER-2023-104619,2023-01-25,20230125,United States,Chicago,Amer,Namer,At&T,1010,Communications,Strategic,Oneview,25.86,3,0.0,6.7236,2023,1,0.26,No Discount
AMER-2023-104619,2023-01-25,20230125,United States,Chicago,Amer,Namer,At&T,1010,Communications,Strategic,Contactmatcher,276.784,2,0.2,89.9548,2023,1,0.325,Low
AMER-2023-104619,2023-01-25,20230125,United States,Chicago,Amer,Namer,At&T,1010,Communications,Strategic,Site Analytics,110.352,3,0.2,8.2764,2023,1,0.075,Low
AMER-2021-149517,2021-09-19,20210919,United States,Houston,Amer,Namer,Toyota Motor,1087,Manufacturing,Enterprise,Saas Connector Pack,60.84,3,0.0,19.4688,2021,9,0.32,No Discount
EMEA-2021-116841,2021-04-14,20210414,Belgium,Brussels,Emea,Eu-West,Anthem,1029,Healthcare,Smb,Oneview,35.208,1,0.2,2.6406,2021,4,0.07500000000000001,Low
APJ-2023-107797,2023-05-09,20230509,Japan,Aichi,Apj,Japn,Verizon Communications,1094,Communications,Strategic,Support,41.472,8,0.2,14.5152,2023,5,0.35,Low
EMEA-2022-117604,2022-09-05,20220905,United Arab Emirates,Dubai,Emea,Mea,Unitedhealth Group,1092,Healthcare,Smb,Support,239.5,5,0.0,114.96,2022,9,0.48,No Discount
EMEA-2020-130155,2020-05-19,20200519,Spain,Seville,Emea,Eu-West,Tyson Foods,1088,Consumer Products,Smb,Support,34.2,5,0.0,9.234,2020,5,0.26999999999999996,No Discount
EMEA-2022-129861,2022-06-18,20220618,United Kingdom,Liverpool,Emea,Ukir,Walt Disney,1097,Communications,Strategic,Contactmatcher,376.866,3,0.4,-213.5574,2022,6,-0.5666666666666667,Medium
EMEA-2021-138625,2021-11-02,20211102,Spain,Valencia,Emea,Eu-West,Chevron,1017,Energy,Smb,Oneview,197.72,4,0.0,55.3616,2021,11,0.28,No Discount
AMER-2023-122672,2023-11-05,20231105,Mexico,Mexico City,Amer,Latam,Ford Motor,1009,Manufacturing,Strategic,Data Smasher,70.72,4,0.2,-6.188,2023,11,-0.0875,Low
AMER-2023-122672,2023-11-05,20231105,Mexico,Mexico City,Amer,Latam,Ford Motor,1009,Manufacturing,Strategic,Marketing Suite - Gold,194.352,3,0.2,-43.7292,2023,11,-0.22499999999999998,Low
EMEA-2023-117128,2023-12-06,20231206,United Kingdom,London,Emea,Ukir,Carrefour,1048,Retail,Smb,Support,21.6,6,0.0,9.936,2023,12,0.45999999999999996,No Discount
EMEA-2023-117128,2023-12-06,20231206,United Kingdom,London,Emea,Ukir,Carrefour,1048,Retail,Smb,Financehub,11.07,3,0.0,5.2029,2023,12,0.47,No Discount
AMER-2022-130638,2022-05-17,20220517,United States,New York City,Amer,Namer,Anthem,1029,Healthcare,Smb,Saas Connector Pack,282.84,4,0.0,19.7988,2022,5,0.07,No Discount
AMER-2022-130638,2022-05-17,20220517,United States,New York City,Amer,Namer,Anthem,1029,Healthcare,Smb,Financehub,27.72,9,0.0,13.3056,2022,5,0.48000000000000004,No Discount
EMEA-2023-144365,2023-10-25,20231025,Ukraine,Kyiv,Emea,Eu-East,Boeing,1014,Manufacturing,Smb,Storage,11.68,4,0.0,5.256,2023,10,0.45,No Discount
AMER-2022-110086,2022-09-19,20220919,United States,San Jose,Amer,Namer,Cigna,1038,Healthcare,Smb,Site Analytics,239.984,2,0.2,23.9984,2022,9,0.09999999999999999,Low
AMER-2020-128524,2020-11-11,20201111,Canada,Toronto,Amer,Namer,Allstate,1003,Finance,Strategic,Oneview,22.98,1,0.0,6.894,2020,11,0.3,No Discount
AMER-2020-128524,2020-11-11,20201111,Canada,Toronto,Amer,Namer,Allstate,1003,Finance,Strategic,Data Smasher,102.13,7,0.0,15.3195,2020,11,0.15,No Discount
AMER-2020-128524,2020-11-11,20201111,Canada,Toronto,Amer,Namer,Allstate,1003,Finance,Strategic,Contactmatcher,2033.584,2,0.2,762.594,2020,11,0.375,Low
AMER-2022-140256,2022-08-23,20220823,United States,New York City,Amer,Namer,Allstate,1003,Finance,Strategic,Chatbot Plugin,5.76,2,0.0,1.6704,2022,8,0.29000000000000004,No Discount
AMER-2023-160633,2023-11-17,20231117,Mexico,Guadalajara,Amer,Latam,Bosch,1076,Tech,Strategic,Alchemy,899.982,3,0.4,74.9985,2023,11,0.08333333333333334,Medium
AMER-2023-160633,2023-11-17,20231117,Mexico,Guadalajara,Amer,Latam,Bosch,1076,Tech,Strategic,Chatbot Plugin,86.352,3,0.2,5.397,2023,11,0.0625,Low
